original,vhat,vstar,expense_per_student,Total expenses,Institutional grants (funded)_per_dollar,Institutional grants (unfunded)_per_dollar,Sales and services of educational activities - Total_per_dollar,Sales and services of auxiliary enterprises - Total_per_dollar,Instruction-Total amount_per_dollar,Research-Total amount_per_dollar,Public service-Total amount_per_dollar,Academic support-Total amount_per_dollar,Student service-Total amount_per_dollar,Institutional support-Total amount_per_dollar,Auxiliary enterprises-Total amount_per_dollar,Net grant aid to students-Total amount_per_dollar
0.3759349074631497,1.015550971031189,0.5338029369851925,77302.3949985266,124190254.33326806,0.02327336558836912,0.2084939100439982,0.011466408549422491,0.10405865966286694,0.3753485590487704,0.0,0.01377529491934821,0.07602285296663187,0.15539275474245082,0.11944724530920736,0.1396152612081209,0.0
0.3361200505743682,0.6430970430374146,0.5839369774134484,109001.3057269872,53810697.99997337,0.08242775627899841,0.6264491467141609,0.0,0.273191992731154,0.281445023702911,0.02190751327830484,0.0,0.07291791349302616,0.2038811628952325,0.1885730129458053,0.19301893530043726,0.0
0.3021681496762868,1.047903299331665,0.49934754627228123,72421.75636310667,50871033.66662948,0.09323926996928063,0.2832155727749804,0.006896391794886956,0.083276983962186,0.32280720186684286,0.003418545218262133,0.07261740369205326,0.09683412596775244,0.1940097833516066,0.1870045041129734,0.13353335554158738,0.002312563197195935
0.8318321993770774,0.7313772439956665,0.9249317592710484,94881.28159849452,42636088.99996318,0.05890775878965828,0.4666577852464314,0.0,0.2705011014235932,0.2603624469220409,0.006255178211893859,0.03783213721234146,0.0420639001191698,0.21866872130052037,0.15204484939120907,0.19281203035659214,0.0
0.5757195540364431,1.717716932296753,1.2179432671517627,41594.672411620246,22053334.833287477,0.127626638859243,0.45546239829317053,0.0,0.15148540524551704,0.3180049267096891,0.0,0.0,0.06855253462398767,0.20006001090533287,0.24165345861259643,0.15234465582870504,0.0
1.2790286535213158,1.3113268613815308,1.5121005823318507,51820.69889068672,8667255.830545075,0.028258248713761428,0.4032600831007214,0.0,0.3255928017223926,0.30823596348274507,0.0,0.0,0.06602819230727658,0.24756756721821213,0.2271991933444213,0.10116182068760969,0.0
0.8053323650224868,1.5386838912963867,3.041036452022558,48648.73013311863,9104290.151187355,0.0,0.3111635646477854,0.0,0.0,0.298689898200357,0.0,0.0,0.05434474213287404,0.10200990386729028,0.2286828585608285,0.0,0.0
-6.345287123637412,-6.007965564727783,0.1287751857005543,27793907.086286284,25267460.166655056,0.0061926363409865685,0.01092870304841175,0.0,0.0,0.05272486525377609,0.0,0.003275682255004661,0.05393057656598366,0.007962699835741622,0.06465515138958552,0.0,0.0
-1.2745774915846204,0.20870225131511688,-0.032909989648616356,153466.6429693017,78960949.97924978,0.032974145354172785,0.15590822938149432,0.0,0.007646964635603205,0.5017167012559262,0.0,0.0,0.16795504535494923,0.08051659539220155,0.14086914602609105,0.01211276984404573,0.023290161600708053
-0.4969350865892016,0.3330630958080292,0.16224523128824808,148237.82370211367,177893809.02193028,0.011973486786293668,0.24328091295637994,0.0013251417269043728,0.13009836747631665,0.39335066075666825,0.027091566895131484,0.0,0.08346414953307607,0.19536873656120973,0.15000116764345325,0.09384207763358002,0.0
-0.038710628770903,0.5963611006736755,0.3762120141860161,107651.44563655835,149114923.99996454,0.022648101192875695,0.24182225164633983,0.025850354016015622,0.15490649908575602,0.29196862937454754,0.0176206681274857,0.02455082737399797,0.0931312781465459,0.14959392004978553,0.199354787837725,0.16017178657131662,0.0
0.1899291413457188,1.1200097799301147,0.34803944852133045,71079.25670808252,193183208.9999457,0.004643298913413995,0.3668418441281635,0.0,0.03647341709333773,0.26961612942482377,0.0,0.0,0.03675955231751182,0.21967897301452755,0.2238360661444007,0.063501022915085,0.007914620308687172
-0.7532396401133099,0.4555840790271759,0.025671145320057376,113546.9557421934,56900750.821051165,0.041223748856130116,0.2892242642016938,0.0,0.0842210320447774,0.4229601863868376,0.0,0.0,0.09814553828061341,0.11908275551604337,0.14834926443572652,0.08315813153217266,0.0
-5.02981901631722,-4.791056156158447,-0.7784540390178187,12456534.875661463,3025920968.3332777,0.009788835217704805,0.011480704156106976,0.0,0.0129871606416892,0.08235223127538435,0.09371549972310633,0.0,0.016975199522274147,0.008214042577985862,0.029869261268112283,0.013270511362289654,0.0
-0.0795370852519642,0.5834019780158997,0.3289817935523092,107884.18749221759,114803876.16661353,0.012008049855371794,0.3993970634961204,0.01079411624341812,0.17416011750326477,0.28833519392989254,0.0,0.05514367617652259,0.06624829343853325,0.11245186383838647,0.1297297002706099,0.14327244255628344,0.0
-0.8329045180708272,0.06536976248025894,0.24870589372768767,166142.96067222866,467453.8332870075,0.0,0.0,0.0,0.0,0.11908374188450839,0.0,0.0,0.14635140197341312,0.19686795762356382,0.5258945058140416,0.0,0.0
-0.8163578338901647,0.49706682562828064,-0.15497738149257745,110063.20654567187,49492143.178027414,0.039764798737408756,0.15175067495134723,0.007873131219927717,0.05524623320019677,0.41688015512041654,0.0,0.0,0.068154284105052,0.08039760648881811,0.1387628934228429,0.03885977802193848,0.0
1.0845209101183415,1.9487789869308472,1.5913838508636011,33450.982485300105,5214830.833288081,0.0,0.0,0.0,0.0,0.6373852115625522,0.0,0.0,0.12647226244943485,0.12712204220952594,0.1824371463777174,0.0,0.0
0.0684927028201146,0.9587126970291138,0.39539443912907113,74391.81733278843,311322929.666605,0.007021440303879808,0.4579450551024588,0.0,0.05689711334960961,0.3652770067368443,0.03551590865389486,0.0026495634931711647,0.1747437157796964,0.10165564573303891,0.17074288046112537,0.11019755641237013,0.0
-3.785883254281783,-2.863337755203247,-0.6442518034300581,1777210.9735156489,53275666.66663564,0.01187461284244427,0.00016384786291826801,0.0,0.009682520592069536,0.2626345170021445,0.2831293302035466,0.03415406016835082,0.13617014760519586,0.037218481142195,0.29880207211296367,0.0016068384423124967,0.0
-0.1899178366323959,1.078769564628601,0.08466951850057669,74891.11337051119,33184213.67036059,0.014293089731479169,0.3374999149302156,0.0,0.06770345816143812,0.2550991443887521,0.0,0.0,0.07080220023635471,0.2370482586324048,0.19945866768035325,0.11803624256632805,0.0
-0.1457731668918023,1.2269607782363892,0.22799579130281464,62586.88116167923,14676568.666613854,4.65253559422468e-05,0.3619114349656086,0.0,0.008316673902873455,0.1338761959623313,0.0,0.0,0.1814283579980244,0.3204542407694776,0.10716432401626626,0.06571609667477142,0.0
-0.5476295301213057,0.11459144949913025,-0.04130240072981027,177300.25878284517,63640316.76498781,0.16555749220003732,0.04554471805522986,0.0,0.16191751221087283,0.18143698868018024,0.0847953121624291,0.0,0.04386949983600307,0.17407628497266014,0.1884892896133793,0.1600517451819145,0.0
-0.3352695151772423,0.1190948411822319,0.23030599818136133,147288.45463810104,11513327.350434028,0.0,0.004440975246085186,0.03393954091787801,0.0,0.21185827949569921,0.0,0.0,0.022896199227010694,0.030213315574313518,0.5827187236161757,0.0,0.0
-0.151433556725171,0.4491821825504303,0.126573329378644,98571.63228142979,8953878.833287587,0.05524819710477543,0.0,0.0002869477664055054,0.09364721545670752,0.1786893431431478,0.0,0.0,0.09792524451035327,0.17457556992757708,0.26939072569842215,0.10043189633566849,0.0
0.1483888040765348,0.9796243906021118,2.2652768837142165,69774.71418748339,1185700.666630145,0.09038613993813446,0.0,0.09420290656540381,0.0,0.2891874219670633,0.0,0.0,0.09364383731990526,0.04833198257004309,0.11430068702054941,0.0,0.0
-0.3289143863739555,1.060371994972229,0.27674681911782156,75690.56078380055,59430252.56971138,0.006878824560580176,0.19668630954268773,0.0,0.057520692098593,0.2255061746181572,0.0,0.0,0.07598769295816635,0.17742951662309098,0.22233315305957682,0.047151277060003466,0.0
-0.8628820464488065,0.46202999353408813,0.06556436730868895,116217.44414267282,61931435.55693725,0.023815289486138303,0.2496196593275436,0.0,0.09518181096200834,0.29337784139192924,0.0,0.04461701212192076,0.20414882462903397,0.08109075731233346,0.1322346609140175,0.07349386669457761,0.0
0.1483888040765348,1.3486969470977783,0.3254746278926255,59583.38474824892,55065369.83329171,0.015110163603105799,0.19640932879246506,0.0,0.00029930114999682635,0.3370983331175815,0.0,0.0,0.24024727878142968,0.24307321919780667,0.1981765948340801,0.003809843443875179,0.0
-0.6604356938161884,0.5451646447181702,0.18371643488545902,112337.08870240235,32454780.83329389,0.03917188690466287,0.38658214605526536,0.09357724998392342,0.07895983222852326,0.2678906408160157,0.0,0.125508085850783,0.08628388926579653,0.20488955760060515,0.1852692293834279,0.09203886362330976,0.0
-4.055480451597881,-3.5105512142181396,-1.2097732667629426,4286555.364120385,24906570.79998184,0.029157504221707074,0.0,0.02069200883113203,0.0,0.39994934706410173,0.0,0.0,0.18462922811342278,0.10041167777623723,0.2676818846642075,0.0,0.0
-3.4290491988771934,-2.3570826053619385,-0.903499783151306,1229423.7285656023,25131422.499951143,0.10217186328811056,0.0,0.0027485047346784276,0.26185392950768627,0.15466978833516387,0.0,0.07909288919563462,0.17166309058573131,0.015602552433348502,0.36178932090284543,0.2513606708617408,0.0
0.1709355547205191,0.4889499843120575,0.7785953019651601,109440.81565875243,7510818.833320955,0.012913713623680653,0.06446496392264213,0.0,0.19469170374532535,0.21151158747470683,0.0,0.0,0.07513221267615207,0.21723211192235395,0.24506572537367652,0.12759748802336937,0.0
-0.4585130753362635,0.8561619520187378,0.00016093301018467107,81178.18709894616,148970021.16662216,0.005711645426665193,0.3660427272287517,0.0,0.06174680296958277,0.3982336939706669,0.0,0.0,0.12985360495146517,0.1506599680752541,0.1255248271450887,0.04855108541512344,0.0
0.2941591243681705,0.2941591243681705,0.2941591243681705,135467.51409395973,14417614.0,0.0082395510565525,0.3077782264573505,0.0,0.0146210045573421,0.4970315245412082,0.0,0.0,0.1571121037549393,0.115616425852433,0.2199399752737635,0.0102999705776559,0.0
-0.0758851726292311,0.542876124382019,0.8785382414751106,107550.04243154326,1075084.2374112494,0.0,0.14096042167097128,0.0021096728847810635,0.028506429899204433,0.2685261879675315,0.0,0.0,0.0732114513315876,0.08487939673324284,0.17086095352482292,0.075089870764579,0.0
-0.4525323433949606,0.8762474656105042,0.16111273834879053,85534.84870296209,57598273.99996785,0.006693331240012641,0.21614917436988051,0.028336117544677096,0.09818955755656494,0.29167572006274234,0.0012141763930519486,0.00047585472821296557,0.0958252670679986,0.10814146718291724,0.18119128589262443,0.07864237729087008,0.2239286696229977
0.3137372273832729,1.4005839824676514,0.5182292508171545,54407.337099260214,40040717.16661289,0.06346223622845168,0.2555650045649342,0.0,0.17195257014960633,0.31356651852882444,0.0,0.0,0.08445534371349997,0.21482474783219896,0.23149723707242328,0.17019976126575373,0.0
-0.2537713780722717,0.432334303855896,-0.0513098482788821,127154.10476823187,369179666.6666254,0.03826105518514379,0.2933303910669576,0.0,0.1315816039409547,0.36581778379902785,0.01558596752751371,0.0048963739818170425,0.1573341003272492,0.08337155360245475,0.16894511558163186,0.08343049186036423,0.0
0.0083711689599622,0.5851886868476868,0.42333595213574593,107139.2283243742,26851929.39147171,0.004622847386587217,0.5704352397595199,0.0,0.2353806466420576,0.24826213665311006,0.0,0.0,0.10539777609377739,0.21370410686017818,0.18392971853905243,0.11322658419522116,0.0
-1.095935917862534,-0.09552695602178574,-0.23765797706639613,243357.70660448863,19371961.181712337,0.061537326408686456,0.25150835800454424,0.04943777193542782,0.1343110200413975,0.34317894166346175,0.040561854552046486,0.04640342526444674,0.051011595352726015,0.16284731521380644,0.2047395211567751,0.1524405026022278,0.0
-0.3396873299403002,0.8424745798110962,0.05593231443506943,81355.34979838446,86837827.49996096,0.023341517182086175,0.3451101030829955,0.002257712338034444,0.05981872969997323,0.33108216882667707,0.0,0.014768321096053846,0.08666826859538312,0.19521799571986698,0.20280616489992107,0.14576002181317288,0.0
-4.968632535219809,-4.791056156158447,-1.2909271836303078,9225733.682745423,225138326.0,0.03455454742227361,0.0,0.0034513811480282037,0.0,0.34885993590043934,0.009644065838137966,0.0,0.13074080202099428,0.1731434738267783,0.33761328002004254,0.0,0.0
-5.5605069361885,-4.791056156158447,-0.6874532653058659,10806406.120252274,9072375.499947097,0.0,0.0011686143654164721,0.00028755948006665017,0.7869542512370106,0.13750008685280396,0.0,0.0,0.09946917476356922,0.10553113854198075,0.43277561031117345,0.32454000827220064,0.0
-0.6184251332209615,0.9987146258354187,0.05440845857899922,74642.73963990113,37126165.99994889,0.013201299245722786,0.21606185077756512,0.0,0.0648236994678826,0.3132186122670173,0.0,0.0,0.07213622830385401,0.10498448363427026,0.18201913801604755,0.1428917309705919,0.0
-0.0870258767785229,0.6575215458869934,0.1188017763342511,107598.083116461,120230509.16661134,0.09448183006559166,0.3117470447176224,0.0,0.23473109178583204,0.3242423808767547,0.03008483064721468,0.04613469814611459,0.08453484513688386,0.14029156344338603,0.1863246011334883,0.15331090133546715,0.0
-0.0374052786680972,1.088666558265686,0.46448841413262165,74751.08396384321,44033619.204991244,0.015707637154252562,0.1828987893705764,0.015364984557136589,0.053073202902958326,0.24607205329405668,0.0,0.0,0.08676539275224401,0.14650415815754578,0.2040929677534465,0.06709040580774368,0.0
-0.4412679247464781,1.1045095920562744,0.48874881752798727,75830.37964422606,23451647.76553407,0.014403845262624457,0.15791898800153295,0.005419245591553995,0.07641428133097558,0.3063724031745754,0.0,0.0,0.07613820551568633,0.2668835713803921,0.21654186659480806,0.10340314858871465,0.0
-3.4784120032497974,-2.497832775115967,-0.9999748046341023,1277571.4066292343,18445624.166637935,0.012566145375989685,0.03466163469799824,0.0,0.0,0.350207828624857,0.0,0.0,0.08586473671953655,0.1831626591725955,0.46610553642908203,0.0,0.0
-0.5619053246159197,0.8266637325286865,0.16041781317318582,86351.20165019568,48531053.00115192,0.006501343385801798,0.3103460866225919,0.04936211265900617,0.1604585791222196,0.2644168558550466,0.0,0.0,0.05950619132947909,0.10744276622713438,0.16722416043555977,0.07712589683308341,0.0
-0.834310223518791,0.3435036540031433,-0.13006796823605463,145474.48267295366,239808891.33326906,0.016444136744959995,0.24430904564529363,0.034089933321171245,0.09224557807157553,0.3610293345224583,0.03919233110221391,0.0,0.07916281078247905,0.10058708566405938,0.14352081009126297,0.09181950464579527,0.0
-0.9325709120182378,0.1823018491268158,0.07432253638792163,161317.2091621506,350414333.3332973,0.0575775897930006,0.2802279737819447,0.004660073094825771,0.12979805727785665,0.25389048562143013,0.009150988860182063,0.054500881804268875,0.2152457946388825,0.1751246143701084,0.1703617084980947,0.09304438166635878,0.0
-0.2709615147601028,1.1448698043823242,0.06658394163547961,71691.84327101507,60179067.22680892,0.017093368879930588,0.25577451068767354,0.0,0.0,0.34167199736437814,0.009481216675669746,0.011627128739865236,0.052655712155151975,0.18177887423348227,0.21386028841961413,0.0,0.0
0.2107391440047156,1.3178855180740356,0.38077677189358283,58363.562164810086,99934842.83328189,0.014166373282185406,0.2824200252857834,0.005270325345277522,0.1973217806594597,0.33252214229309596,0.004969650633579055,0.0,0.0714705147014954,0.22726080974569648,0.22227491633105445,0.06598058909899947,0.0
-0.7337564537736161,-0.0842694565653801,-0.07135626805132525,236101.54939182897,79453431.61294927,0.12104418505331756,0.1592260886298159,0.019707497460689612,0.1309522182504109,0.3470123314033456,0.020151601127646957,0.008804015313210664,0.049616114784425916,0.14249257423950631,0.20576527693392296,0.1594262414331404,0.0
-0.1352978069969757,0.8424745798110962,0.14231298705833897,80795.60169940596,131546208.4999661,0.017561763056536683,0.5218384789126117,0.003504848469921718,0.19198049478165685,0.40343596330121156,0.0,0.011785704297468043,0.07411565287314567,0.20358235456702342,0.1963613180809659,0.13745605586196535,0.0
-0.409831523880192,0.5268442630767822,-0.11465604218152639,117020.2215099994,323399833.33326805,0.026863302505092817,0.3577302604548851,0.0,0.15767065688063472,0.3712511688900088,0.014552365444957208,0.0238399661917234,0.10447334139138098,0.1008463129236678,0.19377363971536413,0.11613813030079426,0.0
-1.1481803730732505,0.15397536754608154,-0.21743369749070282,154407.04386189763,17440258.589394204,0.0003005927169817484,0.32478220762916143,0.0,0.07794213462651745,0.3199766361718368,0.0,0.04775919329964666,0.03502834399347075,0.06480196259880032,0.37021609820303314,0.06199116121367576,0.0
-1.3267237824134304,-0.06737140566110611,-0.45944147388729223,174476.30589271683,22215560.16454713,0.06596126994313306,0.1742976797165525,0.0147492508807423,0.10786629692866147,0.2383319670950254,0.0,0.018142651974468675,0.0470458605785195,0.06692168193352402,0.13449084900160493,0.0984475389295331,0.0006758436945134744
-0.3725511559558409,0.7600780725479126,-0.03397332482648199,90552.3849286122,367077499.99995923,0.033810241883684415,0.24857780263841983,0.0,0.11903955658640226,0.29387951087669584,0.00795903006859987,0.007734139744554704,0.05929240476582657,0.15286416688110707,0.15870381126300045,0.07131457972386879,0.0
-0.0636168351965598,0.9800832867622375,0.37075806163304736,71226.34113067426,32426742.499963194,0.005956046919327492,0.410384803666925,0.0,0.13243353596868823,0.23652598239261052,0.0013390890106782986,0.0,0.18275928482740822,0.21634132506088682,0.1542994935158653,0.12572995761879122,0.0
-0.2838849122134792,0.43319183588027954,0.035748209330268045,109146.10320773309,369992333.3332967,0.050384355665120686,0.17924051621573767,0.0,0.09619935512911275,0.23983608324945593,0.01564704962987084,0.033323851055213224,0.14076779509201792,0.15559320932007414,0.19567600186575498,0.058586476365849655,0.0007261987265958279
-0.1461939378148656,0.5463387370109558,0.10022609539336833,121888.10945618448,57157604.51947499,0.05131356139206758,0.15120426305149914,0.0,0.17689239379022625,0.431326870162526,0.0010289593066425216,0.06395745996198357,0.032351364157244704,0.16216056676082047,0.17081909810705628,0.10357221316803301,0.0
-0.0599970887184645,0.5136310458183289,0.3996191846618151,98056.74138299112,767608.499958891,0.07624552396484822,0.0,0.0,0.003736493269197744,0.15968515182143225,0.13151385083421274,0.0,0.058483819582695724,0.01625810379999596,0.29250144011141155,0.003179846640029402,0.0
-0.2290979323411072,1.1218376159667969,0.020165167927139002,71178.46655275008,20965754.166624226,0.016751927434773536,0.3738133124351666,0.0,0.16589007521068547,0.28134331435255894,0.0,0.012684266169583895,0.06488871398967112,0.1792441089620596,0.20934675903794814,0.09153334914722402,0.0
-0.3407418394324681,0.8286712169647217,0.24947501724512286,89207.24880601151,134576811.16662928,0.06250124911508348,0.3032481926923927,0.0,0.17930556676919943,0.3239528763631653,0.0,0.0,0.08041247266379425,0.11066297301169685,0.19645172593093296,0.0669656975034988,0.0
0.6466138840496342,0.6466138840496342,0.6466138840496342,96420.88837064676,44298511.0,0.0,0.5058498467363836,0.0,0.2001078885021666,0.3233647740439853,0.0,0.0,0.0382273834591566,0.1956301683970069,0.313270823030598,0.129506851069253,0.0
-1.5655250379446275,-0.45872753858566284,-0.3839375972242957,239267.07295483534,18771099.013680767,5.101689288154876e-05,0.18429215420300002,0.012272284525302877,0.04611716544092055,0.22871789283824306,0.0,0.0,0.16481295374514537,0.029650772923339962,0.1726284335169845,0.04748908032490281,0.0
-2.3476221021631627,-1.6662081480026245,-1.1285162092126961,856811.1767357866,4781579999.999947,0.01734868722468824,0.10714283066933955,0.03879665382861308,0.07559787055629286,0.4817576339286102,0.06826468589844724,0.01518236797605595,0.021379079426773768,0.062303779049914555,0.12824460279365565,0.059597779151819526,0.0
0.0905601348142928,0.5375863909721375,0.9526016187142027,110866.83056024706,20427642.88415726,0.11089825596807915,0.07090949423482017,0.0,0.13906059071832005,0.3239896032709433,0.0,0.0,0.07594598671048677,0.09858782245406918,0.16323844355695075,0.2732522672507707,0.0
0.7444523096484359,1.9487789869308472,1.6244087051878093,34042.351928533026,1697031.9999653667,0.05308421286797829,0.06517787688998436,0.0,0.005845494677631861,0.39933976907059626,0.0,0.0,0.05000756444471683,0.1230881680878092,0.1996983764385065,0.020702070211336812,0.0
0.1515755611224063,0.8369180560112,0.47318394560144295,81513.17784906278,62137147.49994987,0.03534418995854994,0.4072948303158352,0.0,0.29831803200077045,0.37333928850484277,0.005199510984347713,0.0022843615300019732,0.07315786341949035,0.1770160613986355,0.18280404667506253,0.1953841876249175,0.0
0.0047156968288005,1.0095986127853394,0.40101617996716293,68323.16747108616,73446481.1666064,0.14732529063607855,0.3920284887006767,0.02697080291906301,0.15790271743723322,0.32227626154405054,0.015764278054292456,0.0,0.07231122356645613,0.21626276501960298,0.192136333438036,0.06338416286098496,0.0
-0.6967555698790421,0.5685513019561768,0.10012464571354718,104867.98775543335,34750203.72031043,0.008794651686588826,0.2501551213722122,0.0,0.053207056712728386,0.41902854069553497,0.0,0.0,0.07115362685524339,0.12242998197434159,0.14491624107197976,0.04711712735513409,0.0
0.8119110115998625,1.3813000917434692,1.2426345070323503,54339.36054641545,4669319.333296925,0.0004893095855974614,0.25603076883855674,0.0,0.0,0.4489190593844563,0.0,0.013567216757975193,0.0263363398557096,0.23022866682963924,0.17416089756781003,0.0,0.001151162719170553
-0.540200753288872,0.5695955157279968,0.008628082137718717,109774.34239731511,146135616.40267813,0.04955091210891996,0.08068743985161364,0.0,0.13874413981234393,0.31206064040596304,0.011485321275591577,0.01743383231545724,0.0892187605514227,0.1471104002677412,0.20766419419810864,0.10438403076168444,0.0
-0.5039062900683211,0.6901893019676208,-0.0968391042242527,96912.84869076585,446053610.66661096,0.039920302003271485,0.2700045128622537,0.039251580808363086,0.08917294252145462,0.3737166306836565,0.041271693785888804,0.021933088632966155,0.1755733427986387,0.1396437416003995,0.15431345309493477,0.1021149328614241,0.0
