,unitid,log_sat75_per_dollar,log_act75_per_dollar,Total expenses,expense_per_student_per_dollar,Institutional grants (funded)_per_dollar,Institutional grants (unfunded)_per_dollar,Sales and services of educational activities - Total_per_dollar,Sales and services of auxiliary enterprises - Total_per_dollar,Instruction-Total amount_per_dollar,Research-Total amount_per_dollar,Public service-Total amount_per_dollar,Academic support-Total amount_per_dollar,Student service-Total amount_per_dollar,Institutional support-Total amount_per_dollar,Auxiliary enterprises-Total amount_per_dollar,Net grant aid to students-Total amount_per_dollar
19,-1.1194605632176406,0.3599740678220421,0.4324854504674996,-0.2058205521851424,-0.21090098070815028,6.533369551875913,-1.330312559965707,-0.2800204061013295,0.4166642659476221,-0.34742360460176336,-0.29677488177720984,-0.3292189379086429,-0.05468571221104293,1.1900168437860859,0.1425657505356399,0.6971130310800286,-0.19477461172197225
20,-1.117375975836741,0.15064038527129317,0.14838880407653485,-0.18442148317816243,-0.22320437551397795,-0.5438632967442794,-1.330312559965707,-0.2800204061013295,-1.4268354174135496,-1.180286727107583,-0.29677488177720984,-0.3292189379086429,-1.1116858470683195,-1.7036627848113537,-1.8441684614398195,-1.4762228853294161,-0.19477461172197225
21,-1.1156694753827692,0.7223549664960524,0.7317493723332904,-0.227092789285836,-0.1843999567879071,-0.5678653955114426,0.08817022342863763,-0.2800204061013295,-0.09602739637246381,-0.7525077497702345,-0.29677488177720984,-0.3292189379086429,0.26316159571783326,-0.4625657282270797,0.9384584009404906,1.227098289421886,-0.19477461172197225
22,-1.1122871301716035,0.3295106266291297,0.3759349074631497,-0.0491873263791652,-0.2512358215899291,0.13179127136920182,-0.3833000456612957,0.18371895372819722,0.8114812728956331,0.511001797103236,-0.29677488177720984,0.26095623975337695,0.24130973618197873,-0.13948199927217508,-0.9298807135341579,0.8181937425623649,-0.19477461172197225
23,-1.1119192618102682,0.24506913273837302,0.3361200505743682,-0.15941146527127784,-0.2330495382558423,0.5748964305230607,1.6074886368922154,-0.2800204061013295,1.2773671488570997,-0.09492338256808974,0.22955408984307224,-0.3292189379086429,-0.15812665885439928,0.4512747361451529,-0.22619577298866564,1.0887864627981836,-0.19477461172197225
24,-1.1112959293091167,0.2461183069687709,0.3021681496762868,-0.1640153870158095,-0.23290950893282075,0.6833619494524832,-0.04475126735356272,0.0005480787380004419,0.023270162676355722,0.11554970796628478,-0.21616163537549596,2.784586057811504,0.42126634369090266,0.27321317893725244,-0.29936379620860404,0.1110357726541129,-0.14578588998723424
25,-1.1075048414742452,0.7608007553734608,0.8318321993770774,-0.17691245161804295,-0.24007278040579472,0.25073615545058653,0.8628209571613515,-0.2800204061013295,1.2563742669980915,0.04228921538048745,-0.14546189947778865,1.3506373239315597,-0.6934763236247189,0.6201058681877184,-0.5759064502012069,1.4079913781730404,-0.19477461172197225
26,-1.1070347874569835,0.6005376462254813,0.5757195540364431,-0.20914789714008813,-0.21848315088333495,1.1472419451655627,0.740349578190108,-0.2800204061013295,0.026965446389204548,-0.32127114757345304,-0.29677488177720984,-0.3292189379086429,0.5127040907328085,0.34157380188233777,0.48304221528526203,0.7129599158731272,-0.19477461172197225
27,-1.1037750650329297,1.3454984916779988,1.2790286535213158,-0.2291340366337038,-0.20350288414859152,-0.1670417815692836,0.6042045111079322,-0.2800204061013295,1.8696856876822412,-0.2938096366047832,-0.29677488177720984,-0.3292189379086429,-0.29507002467364635,0.9977068327015866,0.19688269741780462,-0.20531602311190678,-0.19477461172197225
28,-1.0938119635801,0.8066469690628272,0.8053323650224868,-0.2294278711179575,-0.16724891789751636,-0.5678653955114426,0.08211526226646959,-0.2800204061013295,-1.4268354174135496,-0.46713424099815753,-0.29677488177720984,-0.3292189379086429,0.9241768687602663,-0.7124569548739105,2.760062468436195,-1.4762228853294161,-0.19477461172197225
29,-1.091420819231421,-6.308841218778103,-6.345287123637412,-0.20411413143289797,9.345358058759627,-0.4781438102991227,-1.27681467364846,-0.2800204061013295,-1.4268354174135496,-2.01528057353618,-0.29677488177720984,-0.17742653842260023,-0.4724513005721378,-1.7137898402139806,-1.3960698851481088,-1.4762228853294161,-0.19477461172197225
30,-1.0856473296715763,-1.2489550240431648,-1.2745774915846204,-0.07475911349870193,-0.2209035886600984,0.4275977275921883,-0.6226449696421313,-0.2800204061013295,-1.3532165928396676,1.2134494384699657,-0.29677488177720984,-0.3292189379086429,1.1971857811554891,-0.9430415791693441,-0.6762917527877352,-1.3318521235611147,0.28724082087933095
31,-1.0842780418821618,-0.4972439631271476,-0.4969350865892016,0.13659923380451805,-0.25186391203304376,-0.34469390644283393,0.19779200280543402,-0.22437563544090952,-0.03243957693159782,0.4325980456699604,0.33350975235253294,-0.3292189379086429,0.06418801016232913,0.2886469884515398,-0.10780123535638791,-0.360080764801583,-0.19477461172197225
32,-1.0810898494172563,-0.05392579096592935,-0.038710628770903054,0.0055817078168883885,-0.2505124900274014,-0.2290033702270475,0.18954721785379625,0.7642007711822981,0.36439638323055046,0.20745311251064788,0.11391747073882466,0.7252321668251402,0.059568124081289454,-0.20240563424309463,-0.05400515856134278,0.8202855557344475,-0.19477461172197225
33,-1.0783921481007979,0.21110938893868497,0.18992914134571884,0.05886520213832628,-0.2551800679258053,-0.5043093915915736,0.3563101024680472,-0.2800204061013295,-0.47348364562668327,0.698491099554992,-0.29677488177720984,-0.3292189379086429,-0.7894110920221671,0.5784794037837219,0.07176915532793608,0.002341557300518349,-0.028402572156387657
34,-1.078300181010464,-0.7542962187169883,-0.7532396401133099,-0.12533755915785466,-0.22220763152870246,0.09633035348465868,0.06400888572708499,-0.2800204061013295,-0.6169766666718973,0.876275135206808,-0.29677488177720984,-0.3292189379086429,0.3103060804718358,-0.525051988173299,0.4091977194847645,-0.4841862472459462,-0.19477461172197225
35,-1.077952749780314,-5.048215137877072,-5.02981901631722,4.495325113179387,-0.22201609250665508,-0.43578851931113477,-1.278052378580477,-0.2800204061013295,-1.30202222752804,-1.851785326116414,1.8801187921649594,-0.3292189379086429,-1.096989609106725,-1.7173693800240502,-1.7680156260360442,-1.317990938099524,-0.19477461172197225
36,-1.0778607826899802,-0.09241049417713058,-0.0795370852519642,-0.06388769541582745,-0.24604930605300362,-0.37321076675569426,0.8888271260081391,0.16225706048618613,0.25583791952592294,0.09509376897140892,-0.29677488177720984,2.0622636797563603,-0.3379443279941552,0.4275419165682466,-0.3427769053461594,0.4524174744205473,-0.19477461172197225
37,-1.0727004070656943,-0.8427441351069633,-0.8329045180708272,-0.24295437830322286,6.463078854990758,-0.5678653955114426,-1.330312559965707,-0.2800204061013295,-1.4268354174135496,-1.6165018210324207,-0.29677488177720984,-0.3292189379086429,0.8685676402082609,1.112923192476213,2.866945704957485,-1.4762228853294161,-0.19477461172197225
38,-1.071034780874093,-0.8111486256941667,-0.8163578338901647,-0.13824147509435894,-0.21494450413992716,0.003513560895283059,-0.08500062382282955,0.039087527885968164,-0.8969802274940228,1.3121608896951142,-0.29677488177720984,-0.3292189379086429,0.9581931724784569,-0.9437379116836544,0.302866368418895,-1.0135736589522755,-0.19477461172197225
39,-1.0653430398389894,1.0805221651755168,1.0845209101183415,-0.23551932799766437,-0.12917007181948112,-0.5678653955114426,-1.330312559965707,-0.2800204061013295,-1.4268354174135496,1.7128537337543204,-0.29677488177720984,-0.3292189379086429,0.572120956331079,-0.43947773730591005,-0.33683253588802564,-1.4762228853294161,-0.19477461172197225
40,-1.0621752845052692,0.021272038951814738,0.06849270282011462,0.24388837730248428,-0.256280295339574,-0.4554162451331275,0.7519912050913727,-0.2800204061013295,-0.024196067367143723,0.8407203873022232,0.5303678418985,-0.2140682723388307,1.3048134133758995,-0.7142869644309652,-0.4484796567978197,-0.16369052619651292,-0.19477461172197225
41,-1.0619913503246017,-3.795615968843657,-3.785883254281783,-0.1602493984875325,0.3142165536171704,-0.4047212283361415,-1.3293418286218506,-0.2800204061013295,-1.3316344110623366,-0.6614040336559329,6.420795887938535,1.167418494290606,0.7585868320440805,-1.398018411960896,0.8060397341578565,-1.4563944791711947,-0.19477461172197225
42,-1.0608775266750032,-0.20818086523617374,-0.18991783663239598,-0.13418547163281822,-0.23400537386150955,-0.3041559013516814,0.2045299600876854,-0.2800204061013295,-0.001285318907064058,0.5841784371389094,-0.29677488177720984,-0.3292189379086429,-0.13854559789218981,0.7390846084947376,-0.16947431915134156,-0.07010595019135692,-0.19477461172197225
43,-1.0607855595846694,-0.1189585150651246,-0.14577316689180236,-0.22070093527915072,-0.14939837871164768,-0.5667322742742182,0.3124035501585954,-0.2800204061013295,-1.346725079906946,-0.4517978985016542,-0.29677488177720984,-0.3292189379086429,1.4017470625243518,1.6271209404235238,-1.0454394403714065,-0.3960674091564488,-0.19477461172197225
44,-1.058987092040364,-0.5914030356083355,-0.5476295301213057,-0.05982415491233798,-0.23352315501821158,1.6980932188088969,-1.119216294215507,-0.2800204061013295,0.15573690513654273,0.014244061254841173,1.7123719664084736,-0.3292189379086429,-0.13503483934558044,0.09709293132163588,-0.25007083816091846,0.7716678428401075,-0.19477461172197225
45,-1.0570864388401318,-0.3444715766831592,-0.3352695151772423,-0.2256548769907589,-0.07747779971552207,-0.5678653955114426,-1.3099950194558623,1.0892982030071885,-1.4268354174135496,-1.0229898517620368,-0.29677488177720984,-0.3292189379086429,-0.7251137013427128,-1.4818100522880198,5.491867633074584,-1.4762228853294161,-0.19477461172197225
46,-1.0558193367066437,-0.18338129298207909,-0.15143355672517106,-0.2177891772052621,-0.15095437579417603,0.17317147055882828,-1.330312559965707,-0.2660644982781872,-0.5295620158955826,-1.187349330210709,-0.29677488177720984,-0.3292189379086429,0.13215042793962345,0.06533423828056135,1.4354860175018211,-0.28192648953682475,-0.19477461172197225
47,-1.0459379837785554,0.15064038527129317,0.14838880407653485,-0.2418295042227272,0.9835545584656973,0.6637453171954478,-1.330312559965707,3.576228382102482,-1.4268354174135496,0.6514566111551411,-0.29677488177720984,-0.3292189379086429,0.23051634702126614,-1.2797522791781033,-0.9623213476335192,-1.4762228853294161,-0.19477461172197225
48,-1.0442927947181393,-0.28381302166743727,-0.32891438637395554,-0.15061038686563558,-0.22678689840635902,-0.4408540290434966,0.677805572244501,-0.2800204061013295,-0.1859076004903562,0.8676085221039614,-0.29677488177720984,-0.3292189379086429,-0.06326932861411846,0.09554370712031444,0.2763166245472816,-0.9151450146912641,-0.19477461172197225
49,-1.0328990940823395,-0.7970941827620419,-0.8628820464488065,-0.14669311613647892,-0.2142355887631033,-0.2254125674236537,-0.19725143003518378,-0.2800204061013295,-0.16497741328432317,-0.11280577717451604,-0.29677488177720984,1.5849710530298247,1.746421757549614,0.14778996596232472,0.1960821650658322,-0.6021477021572362,-0.19477461172197225
50,-1.0301400813723252,0.15064038527129317,0.14838880407653485,-0.15744647529938374,-0.23541410467200286,-0.1993299338310272,-0.4360959209594789,-0.2800204061013295,-1.4233850862814035,-0.06859754060127485,-0.29677488177720984,-0.3292189379086429,2.305586839997638,0.8061548734161497,-0.1895875089153447,-1.430127114169425,-0.19477461172197225
51,-1.0268088289891226,-0.3604357625083456,-0.31495009434837545,-0.13875604584944523,-0.2187659959787019,0.33379773805306684,-0.3064805493385535,-0.2800204061013295,0.5791611122669508,0.6425579041919269,1.082888443816401,0.3789271090203341,0.29272289990916034,-0.5005726892769158,-0.38999801903169595,0.23712369393161364,-0.19477461172197225
52,-1.0235491065650688,-0.7397277983006649,-0.6604356938161884,-0.1928577912014719,-0.1918171076378876,0.1081663821274684,0.42409887790949435,3.4926406126956713,-0.05443304986585002,-0.5924404615064828,-0.29677488177720984,5.04951067641801,0.04611537622386627,0.5421531670905301,0.34914317873763034,0.03731199947483317,-0.19477461172197225
53,-1.0134940380219055,-4.086899869018636,-4.055480451597881,-0.2046793341955831,1.3390269371794348,-0.15104710910833466,-1.330312559965707,0.60890827283906,-1.4268354174135496,0.3479340083681838,-0.29677488177720984,-0.3292189379086429,1.6330279985304896,-0.6596385209267664,0.6176787141740901,-1.4762228853294161,-0.19477461172197225
54,-1.012124750232491,-3.4666026662251674,-3.4290491988771934,-0.20432718527191632,0.7231553124424972,0.8199954690077814,-1.330312559965707,-0.16659941713258905,1.112468660660063,-1.3767977905934832,-0.29677488177720984,3.6460190488822333,1.2850630124385192,-1.6361138390823313,1.375188086120797,2.025273932788351,-0.19477461172197225
55,-1.0094883603095883,0.2714730318719974,0.17093555472051916,-0.22763050939639615,-0.1446637951413698,-0.22729523175951136,-0.8991072635545324,-0.2800204061013295,0.5253789715057022,-0.7857540042624278,-0.29677488177720984,-0.3292189379086429,0.20833707122612793,0.6304156811181129,0.9608119916562102,0.8855254053201431,-0.19477461172197225
56,-1.009120491948253,-0.429217399003123,-0.4585130753362635,-0.010378777370766855,-0.24693011768036083,-0.49037055279641034,0.3345288304965301,-0.2800204061013295,-0.7151336773489692,0.6816239657498424,-0.29677488177720984,-0.3292189379086429,0.6217378552532447,-0.18800344145965128,0.5802216156880334,-0.7819376391565539,-0.19477461172197225
57,-1.008834372111659,0.2925937589129791,0.2941591243681705,-0.22110649417483685,-0.17196656039663882,-0.44629822116619144,0.20614318878870413,-0.2800204061013295,-1.2727872292102558,1.119900567163038,-0.29677488177720984,-0.3292189379086429,1.2699558193039955,-0.4434177222708327,0.2133767211371913,-1.3415898151333607,-0.19477461172197225
58,-1.007659237068505,-0.13693022995309395,-0.07588517262923111,-0.24155853353467835,1.0187736923162272,-0.5678653955114426,-0.6774300187004384,-0.19151768188804544,-1.1477380667198485,-0.6253263836330787,-0.29677488177720984,-0.3292189379086429,1.2627206505862083,-0.8777093865439379,1.2411317859934596,-0.20516730031914213,-0.19477461172197225
59,-1.0041440505046346,-0.42225696287283365,-0.4525323433949606,-0.12055796625827801,-0.23471035491340503,-0.46829535869294386,-0.3490989433506481,0.8644632372012264,-0.48634934131277335,-0.5118399157711918,-0.2674334240981855,-0.30641241977530037,0.10097805069409028,-0.6466175973177356,0.29654055913447097,-0.5032386301525703,4.431375099065218
60,-1.0028769483711466,0.32387051209560386,0.3137372273832729,-0.18097716359319532,-0.22914224903558292,0.28648644054157724,-0.16695772718285784,-0.2800204061013295,0.8345656035665512,0.03593041038912916,-0.29677488177720984,-0.3292189379086429,-0.06842281817319464,0.5024833562266098,0.12241038237690711,0.7843100340001731,-0.19477461172197225
61,-1.0008843280805808,-0.3038828291881037,-0.25377137807227174,0.33450004562174085,-0.2556380718420143,-0.05394783971863887,0.0011327599064456678,-0.2800204061013295,-0.166121553750825,0.44681435852252877,0.14166757508642333,-0.11759056160649035,1.0351033735454847,0.2024384026050287,-0.281880217368298,-0.2802759134521303,-0.19477461172197225
62,-0.9932510595828745,-0.003753772940980026,0.008371168959962219,-0.20163263287043956,-0.20303754292773576,-0.5053337452883891,1.7952010702625512,-0.2800204061013295,1.294517745570419,-0.7902394573694251,-0.29677488177720984,-0.3292189379086429,0.24652266235748735,1.3637393253130088,-0.3279382107601595,1.5471272152028295,-0.19477461172197225
63,-0.9912584392923086,-1.167649540929142,-1.095935917862534,-0.14256552943957662,-0.1917432898396709,0.42942310705410724,-0.1886770339423819,1.7134805005418823,0.3538425320528227,-0.09042319552365696,0.6462646960747136,1.6616140115376534,0.3865366840360254,-0.03428074933391705,-0.133880604342491,0.5495421101314324,-0.19477461172197225
64,-0.9883461480984046,-0.23700997245973995,-0.3396873299403002,-0.10768640335167574,-0.24099025667174603,0.10065994955629906,0.24307262153367212,-0.18639953999784703,-0.418978602858101,0.15044873600810812,-0.29677488177720984,0.30856147153896274,0.44359879903885996,0.2955226577175776,-0.06610898937199192,0.46361386153183226,-0.19477461172197225
65,-0.9839317277623817,-4.919440576647279,-4.968632535219809,0.108911343916198,0.09804561333450522,-0.05804487218315558,-1.330312559965707,-0.1270424502994039,-1.4268354174135496,0.0768109390929534,-0.05047870335542045,-0.3292189379086429,0.8292103675516459,0.23448421771699748,1.4229740751240396,-1.4762228853294161,-0.19477461172197225
66,-0.9781991124649074,-5.540554374147712,-5.5605069361885,-0.22947787844507872,14.149156731707743,-0.5678653955114426,-1.3247990410560444,-0.26603056879020465,6.110818352645458,-1.498907228768853,-0.29677488177720984,-0.3292189379086429,0.1561244594451852,-0.6748020354453473,1.9969570113705066,2.3807451508588784,-0.19477461172197225
67,-0.9780151782842398,-0.5182043364990451,-0.6184251332209615,-0.18554175463837475,-0.2021166504288673,-0.3702717552467205,0.035318317439472446,-0.2800204061013295,0.2668196486006665,-0.23561837848558342,-0.29677488177720984,-0.3292189379086429,1.0973312675872158,0.7112513544949796,0.0024331593697407773,0.29777208275636574,-0.19477461172197225
68,-0.9772998786927547,-0.11761165876788995,-0.08702587677852296,-0.055388836078386204,-0.2438087085064928,0.7152163597730145,0.10174030961302637,-0.2800204061013295,0.84888565265587,0.0941688227876697,0.4108250292824525,1.6735410155367796,0.08787497108571357,-0.2844694213123812,-0.28484309013268005,1.0091792309340903,-0.19477461172197225
69,-0.9757773124194504,-0.029149780438597606,-0.037405278668097224,-0.17472365182833977,-0.22103022989317592,-0.18628923668349054,0.17697532833556526,0.3413717203678109,-0.918095809387983,1.163696674823765,-0.29677488177720984,-0.3292189379086429,0.4684382085073941,-0.23590157537787654,-0.060229782210358324,-0.6783052160723727,-0.19477461172197225
70,-0.974408024630036,-0.43965372226993016,-0.44126792474647814,-0.2069579357975998,-0.17048869856733517,-0.134922710522332,0.2817276898168552,-0.059586254631363016,0.22097225704187703,-0.41795580008097544,-0.29677488177720984,-0.3292189379086429,0.03956092556875958,1.3918758316334663,0.7538385775607356,-0.24683648227956487,-0.19477461172197225
71,-0.9720475359781348,-3.4507167383349424,-3.4784120032497974,-0.21479807202499124,1.110274619420001,-0.39657829726418764,-1.1707284153813167,-0.2800204061013295,-1.4268354174135496,-0.10769322592333698,-0.29677488177720984,-0.3292189379086429,-0.03329592555058303,0.18309055435365526,2.3668370376815493,-1.4762228853294161,-0.19477461172197225
72,-0.9710563351156482,-0.5307513170443413,-0.5619053246159197,-0.16768007952745703,-0.21174891069420582,-0.471150452787312,0.07840641747028225,1.710427420821054,0.11057999963453727,-0.33571603230471225,-0.29677488177720984,-0.3292189379086429,-0.45098083877510176,-0.6542246884997147,-0.3755435955248487,0.18983625151862885,-0.19477461172197225
73,-0.9708724009349805,-0.8915899034760443,-0.834310223518791,0.26895583125385314,-0.2506897110725001,-0.1658677058624867,-0.22157394072523373,1.6192684387104979,-0.542757144690218,0.8193522970773437,0.8001594192438691,-0.3292189379086429,0.09484894010697109,-0.7276085717128925,0.38571088742362614,-0.38449158592627297,-0.19477461172197225
74,-0.9681440439217441,-0.963150030166287,-0.9325709120182378,0.30511093299514574,-0.2503065012208345,0.36005974806135105,-0.05360951102899262,-0.09001202741998926,-0.1786627586736134,-0.41936752814700806,-0.08230942651737899,2.016168915804313,1.9271584182971973,0.2092614958040187,0.12459635886321391,-0.36886494361130634,-0.19477461172197225
75,-0.9670506574033311,-0.2826250366839236,-0.27096151476010283,-0.14943767064461488,-0.22722982257581548,-0.2331778666138527,-0.1693098303601619,-0.2800204061013295,-1.4268354174135496,0.6490197455254286,-0.07534043685028026,0.17044660538529313,-0.5552096474784276,1.7304052263484673,0.035052146726607315,-1.4762228853294161,-0.19477461172197225
76,-0.9665192919925135,0.17736995861489044,0.21073914400471566,-0.08717466226686107,-0.24658444974803878,-0.30531234576063476,-0.04644670697799638,-0.06538936453170102,0.4633244042257054,0.0006405973695506128,-0.18020721702697254,-0.3292189379086429,0.14924158071934962,1.1279770280186465,0.03313376711060326,-0.06811984728105704,-0.19477461172197225
77,-0.9661514236311782,-0.7677375394402175,-0.7337564537736161,0.0237734515944029,-0.23905652897690896,1.0572370066124497,-0.6071600125761886,0.5143084598345522,-0.023569512162240343,0.3013028436324986,0.17222069120143738,0.04953279306384159,0.3374476708809614,-0.2787135004263935,-0.12406467255521222,0.8089871797221053,-0.19477461172197225
78,-0.9626157999361229,-0.1977041085973001,-0.13529780699697574,-0.03766688271637009,-0.2467716741142314,-0.28664721467169707,1.052644384564172,-0.1358380504356263,0.4237856247239927,0.4923204697419708,-0.29677488177720984,0.18027992638144458,0.06100931365657108,0.38872635304750974,-0.200735893641028,0.2314117413292725,-0.19477461172197225
79,-0.9550029685696019,-0.4609892255608245,-0.40983152388019206,0.26280248214333646,-0.2538983245393972,-0.16396747100636136,0.29316114135923854,-0.2800204061013295,0.08391351484391069,0.48892540432536774,0.04235882477529231,0.6945891467794909,0.23251798763732615,-0.3088028118214912,-0.10926594097107016,0.43364047171400205,-0.19477461172197225
80,-0.9548190343889342,-1.141001894130487,-1.1481803730732505,-0.2120398349470921,-0.06138359349417352,-0.5629976923601484,0.31846206998411597,-0.2800204061013295,-0.679993160143902,-0.3309005311116217,-0.29677488177720984,1.7182598716730106,-0.8228981451977945,-0.545893862111983,2.668954505505411,-0.5876838510691625,-0.19477461172197225
