,unitid,grtotlt,f2b02,f2c05,f2c06,f2d11,f2d12,f2e011,f2e021,f2e031,f2e041,f2e051,f2e061,f2e071,f2e081,expense_ps
17,102669,-19.63807779397906,1.0,0.031229173307404674,0.09409995031318703,0.0,0.07115214145711067,0.2982703787817745,0.09129559892505193,0.01685845046967515,0.03446206102264452,0.20318332406531453,0.20957397004077977,0.12654970488477413,0.0,0.004302136963114465
18,103787,-17.39340001096882,1.0,0.0,0.0,0.0,0.21322225166789738,0.4103544716116533,0.0,0.0,0.004591638514600052,0.1385349261442432,0.3228025307271338,0.12371643300236966,0.0,0.01
19,103945,-15.874717054316303,1.0,0.03955250004008472,0.0,0.0,0.0,0.22507195646085512,0.0,0.0,0.2583092698225961,0.2583092698225961,0.2583092698225961,0.0,0.0,0.010198604401502952
20,104188,-17.07128704114221,1.0,0.0,0.044861931714134766,0.0,0.0,0.19671626067427084,0.0,0.0,0.22099555664072779,0.1553355041455216,0.319202531725501,0.0,0.0,0.012800620636152055
21,104586,-20.040956704919193,1.648168919359766,0.24585174833112236,0.17870883376015928,0.0009364159389343303,0.10478399769206576,0.46170519923667913,0.01649089950317932,0.0,0.04749194233002041,0.17632908399130742,0.19607093114268756,0.0924224560109154,0.009489487785210776,0.001255333288839062
22,105589,-19.245720607295613,1.0,0.003771219848140649,0.26605413235904934,0.0,0.0640829061501083,0.32973013762058656,0.0,0.04417342383670777,0.1042221240190972,0.17282449615500242,0.1939703728790167,0.08488259066857302,0.0,0.0027073809418135014
23,105899,-18.953697706238,1.0,0.0007753998954577159,0.4629217077437501,0.0,0.1352348471089143,0.22582400458093943,0.0,0.0,0.06102628385787752,0.2925558957430129,0.34708169116977466,0.06661802651029172,0.0,0.002104606750331281
24,106306,-18.43139861324437,1.0,0.01827729643073158,0.0,0.01488466190490451,0.22304828913213007,0.1488784809155664,0.0,0.05896705956408392,0.08507842833018872,0.12634789658223236,0.29733875754571715,0.18393741712390752,0.0019639463033399693,0.002242856502040999
25,106342,-18.2803552356861,1.0,0.4542626589994198,0.0,0.0,0.1809296673580113,0.2904105986042936,0.0,0.0,0.07814800419799534,0.25172838344004367,0.21439028980372235,0.1653227239539452,0.0,0.002702129914167638
26,106546,-20.131314983687023,14.388854915990315,0.007625246109868285,0.0,0.0,0.0,0.7981772118219939,0.0,0.0,0.0684771935642605,0.04064773417070626,0.09269783979883628,0.0,0.0,0.02619261282689175
27,106713,-18.71137300517638,1.0,0.0,0.28414623440169157,0.0,0.12630950332834331,0.23105367753398892,0.0,0.0,0.09687171104722561,0.11399152550811235,0.29047780792203554,0.20681492683294997,0.0,0.0025252525252525255
28,106810,-16.770413023489432,1.0,0.04430800373778274,0.24079168566673462,0.0,0.21722337434544983,0.2238217741843449,0.0,0.0,0.08371657000498703,0.27776402049391785,0.2890272225492725,0.10898690154290835,0.0,0.008994423457456376
29,107044,-20.204693924989158,1.0,0.047421163318711615,0.1897027182994496,0.010462548023393881,0.2124428655181405,0.41053672399946206,0.0,0.01252305055402321,0.09556422976754084,0.1414084201770819,0.10872091699798785,0.1755320867730032,0.0,0.0004514906593243923
30,107080,-18.940715251336727,1.0,0.07745383950727913,0.5884915610399007,0.0,0.25666097411831873,0.3244643255386379,0.020609105151048836,0.0,0.071664405220439,0.19154005398703433,0.17717721917179619,0.19623351661411267,0.0,0.0017210117090260917
31,107141,-19.77575557477392,1.0,0.08560170978577161,0.25832691664300267,0.005720524228052389,0.13584829647544244,0.35304157446133005,0.0029792824964915065,0.0640534649179117,0.10653136330662936,0.1797079586355107,0.16876456997159686,0.12232017271464106,0.002601605590315483,0.0008995959441945567
32,107512,-19.1011803704938,1.0,0.05674038576755066,0.4228219594565624,0.0,0.2565052922321277,0.34704535853139595,0.005878860864649732,0.035221343984198544,0.039374183125946066,0.20359161730798986,0.1440100911241196,0.22487854506170013,0.0,0.0011994402612114348
33,107558,-18.621554473830443,1.0,0.1162461378006708,0.4147888547982188,0.0,0.13798298638265663,0.2923113540598384,0.0,0.0,0.1118028037619012,0.18223082950364675,0.24617373627899314,0.16748127639562055,0.0,0.002325685406324075
34,107600,-18.843832716292365,1.0,0.19723196130889753,0.0,0.0,0.20842756409311278,0.21797830746197036,0.0,0.02413454024660116,0.11620011480263732,0.157935740681417,0.3152886552476132,0.16846264155976104,0.0,0.0019306452810573995
35,107840,-17.716323575637883,1.0,0.0,0.0,0.0,0.06083157709091025,0.28090096567014766,0.0,0.0,0.09089996142713223,0.05753105967510077,0.3583415866968673,0.181622139903472,0.0,0.004008685485217972
36,107877,-17.529470486349204,1.0,0.027166927663950725,0.38751668160257746,0.0,0.3128790455969125,0.2962122946276388,0.0,0.0,0.0634705539423863,0.23791029764954644,0.2183353937249229,0.09722947912217238,0.0,0.0034313090767836337
37,108852,-17.050353251839045,1.0,0.0,0.2829333226668297,0.0,0.0,0.27159132670466274,0.0,0.0,0.13642281166045334,0.09278574872127812,0.4676881918601335,0.0,0.0,0.004826384233811503
38,109651,-21.53201020306746,1.0,0.10452351561350237,0.07448888568519503,0.0,0.007226331960750745,0.4550546780437845,0.0,0.0,0.12302785111233253,0.0666979026817921,0.11678665501323025,0.006604615121234784,0.04124055035455881,0.000760407268977961
39,110060,-17.279888969232534,1.0,0.0,0.0,0.008186425418389218,0.0,0.13768641654770142,2.338418508912459e-05,0.001967905899361258,0.08416503802273279,0.055744502002695255,0.4086091770540986,0.0,0.07847115632499886,0.005188189793415715
40,110370,-20.105853188308735,1.0,0.04501770165238948,0.2793063073991407,0.0,0.07686522395038421,0.4624242397508624,0.0,0.0,0.09969254792635267,0.10868893966528748,0.23898995156637348,0.075894786989087,0.0,0.0012361958134168452
41,110413,-20.68005472281016,1.0,0.011867254640808938,0.45640717367777217,0.01145213840864929,0.16393880709750364,0.3652677305305713,0.0,0.053931053094517886,0.05721847393031098,0.19681209915967715,0.16968179780104947,0.15708884548387322,0.0,0.0005182134145796664
42,110918,-14.888058298368497,1.0,0.0,0.0,0.0,0.0,0.1083222835196203,0.0,0.0,0.13309549641800636,0.24768756130284525,0.4780860712448253,0.0,0.0,0.09259259259259259
43,111045,-15.475360564397985,1.0,0.0,0.0,0.0,0.0,0.662422931126997,0.0,0.0,0.0,0.0,0.337577068873003,0.0,0.0,0.03923766816143498
44,111081,-20.06321979895426,1.0,0.039253383327069936,0.259904321267632,0.0070222177696444435,0.05016698991161745,0.5228612668886802,0.0,0.0,0.13582027369634134,0.07418340661094804,0.2321074693810196,0.03502757974953618,0.0,0.0017656740984587761
45,111638,-17.952324658808696,1.0,0.0,0.0,0.0,0.0,0.5812612329866246,0.0,0.0,0.11535794465688165,0.11595077309155283,0.16641418697346688,0.0,0.0,0.003105590062111801
46,111966,-22.799227959468716,1.0,0.014585550630381538,2.5485316433736836e-05,0.0,0.012913901658870545,0.264578718777134,0.25066552444757223,0.03112740780351447,0.12272342350962316,0.03366655011978099,0.27163457454276213,0.002168040340126139,0.0,0.0036995234512164537
47,112075,-20.41904682995239,1.0,0.017873639433751268,0.30745506930240335,0.0,0.13530165287940213,0.42093155347756905,0.0,0.0,0.07283601583794493,0.21596360815493712,0.18269522980396283,0.10757359272558611,0.0,0.0005580726629524881
48,112084,-18.760689028719323,1.0,9.334898360859205e-05,0.3295586554466793,0.0,0.008673201343971391,0.2579886812390462,0.0,0.0,0.14649936618483242,0.29314374559187273,0.10356441009474227,0.08966053241136615,0.0,0.0030134327595893557
49,112260,-20.044368224107377,1.0,0.14920739750709658,0.04347333624921367,0.0,0.15782870306637925,0.34098025856075165,0.07751072108791379,0.0,0.07519137642911536,0.15944231174710605,0.17408851148955598,0.17278682068555715,0.0,0.0014004448471867535
50,112446,-19.459424303689083,1.0,0.0,0.00406994902987924,0.030893564247794946,0.0,0.19263137055577734,0.0,0.0,0.03773937734530824,0.02749842241958046,0.733445307090548,0.0,0.0,0.0020718232044198894
51,112570,-19.12105518358089,1.0,0.050225820626817914,0.0,0.0003148629779093167,0.08516191359201962,0.16928390952515793,0.0,0.0,0.08903280612388989,0.15878913207378598,0.3388299478465797,0.09136847076094234,0.0,0.002192481615128123
52,113537,-16.995275555613926,1.0,0.08347581823630584,0.0,0.08700186275231916,0.0,0.43048849878356027,0.0,0.0,0.09491841954489919,0.04464505094315541,0.10556500769446588,0.0,0.0,0.04931972789115647
53,113698,-19.664508748854132,1.0,0.00860854621662124,0.40226022633554914,0.0,0.11777880336134137,0.46119313696569897,0.0,0.0,0.0773400861997417,0.16135270848125227,0.22606293286227097,0.0429247104810963,0.0,0.0012306280374611517
54,115409,-19.723394095156568,1.0,0.061112709617784616,0.20509097035599466,0.0,0.1903929201930335,0.42922442678718054,0.054022537392674215,0.015026299107418345,0.09864047822101277,0.11076625368411273,0.1612421104238703,0.13107789438373108,0.0,0.0019306540583136327
55,115728,-19.642939876860645,1.0,0.04581992118932041,0.3514384591052931,0.08511601667725532,0.13025730133185054,0.2537914278011994,0.0,0.11413238886710501,0.08388499619355001,0.19925200028953105,0.23314768956612633,0.11579149728248819,0.0,0.0022035480859010272
56,115773,-19.210934837859572,1.0,0.00687048513661359,0.04493088725755853,0.006137703325205247,0.009609034603550653,0.33415284625136465,0.0,0.015326601810046428,0.15700016531732014,0.11782817921357899,0.3267662777858827,0.017189676848503345,0.0,0.00361674737939067
57,116846,-19.121346456835408,1.0,0.09406610389841641,0.0,0.0025589213397424412,0.24101014709109017,0.14237252852148208,0.0,0.08435140642489829,0.15801602555525857,0.014404198568545015,0.33296400817210675,0.2678785691498362,0.0,0.016371971185330715
58,117104,-18.747329375296026,1.0,0.023083083634098757,0.08637775703988783,0.0,0.1852883556126562,0.22633100721100574,0.0,0.0,0.09359134768396546,0.20674195980603288,0.2926524233962827,0.18068322938855713,0.0,0.003593397892685304
59,117168,-19.036220309859605,1.0,0.008239551056552538,0.3077782264573505,0.0,0.014621004557342152,0.4970315245412082,0.0,0.0,0.15711210375493936,0.11561642585243301,0.2199399752737635,0.010299970577655915,0.0,0.002577561158496579
60,117283,-15.451052001302271,1.0,0.0,0.13078348061666908,0.001996733688128303,0.02648965680173752,0.24911994312289737,0.0,0.0,0.1566791956247024,0.07876242254653096,0.3199226624489685,0.09724085701311308,0.0,0.029253271747498078
61,117557,-18.74476277852349,1.0,0.0,0.0,0.0,0.0,0.2995778599419821,0.0,0.0,0.09378270854865123,0.2241593763948746,0.31659295800924586,0.0,0.0,0.003994573409707567
62,117575,-18.52035827048527,1.0,0.04395477931487119,0.10131599740194075,0.01625063547319727,0.0008937538565351259,0.339369854107268,0.0,0.0,0.0,0.3168749866621,0.2746628735315709,0.05805256317451315,0.0,0.011254348270922856
63,117672,-23.937549943657544,1.0,0.0006678843277400127,0.023700905810143957,0.04663124523058633,0.0048114616666058785,0.4452498871383831,0.009247643311093734,0.0,0.0638490766942732,0.08753525842311777,0.3418370628868887,0.0,0.0,0.0010916563209041484
64,117751,-19.84116145284135,1.0,0.05790605573693875,0.23303976535918108,0.0,0.21463384295110632,0.3430522637616926,0.0,0.0,0.07703173298556845,0.1958856189817746,0.21109053312286039,0.1729398469856744,0.0,0.001043140028288543
65,118541,-18.588810192712483,1.0,0.008237029387423303,0.39937737349055114,0.0,0.17965943632643733,0.24161099136469746,0.0,0.0,0.07014621720575019,0.2582468272768054,0.26450128498763353,0.16549467916511346,0.0,0.00196319963045654
66,118693,-18.88035765519645,1.0,0.004238255330341655,0.6260935550273957,0.0,0.2582887696518544,0.22569384321773475,0.0,0.0,0.09587613930437787,0.2689718256559552,0.16727945006707992,0.23129842494186498,0.0,0.002244146165897447
67,118888,-20.010349993272712,1.0,0.06759398315588695,0.2286890187010045,0.04497590840273087,0.16900750809187262,0.32510358250539206,0.036925958610487516,0.04224390081822232,0.10425371979988182,0.15033580131735513,0.18615787900397865,0.15497915794468248,0.0,0.002011249360831771
68,119605,-25.583115217976857,1.0,0.033112832709637385,0.0,0.003716822049311544,0.0,0.3525812443568416,0.010853670060827174,0.0,0.1323302447384936,0.1709616000872974,0.33327324075654013,0.0,0.0,0.00010504563457895643
69,120166,-17.175025865886898,1.0,0.0,0.0011044516400362837,0.0003156284701840218,0.7154129588220858,0.12502673638232897,0.0,0.0,0.09046726516114771,0.09598114628302147,0.3934513072127581,0.2950735449607437,0.0,0.056363636363636366
70,120184,-19.861274767009977,1.0,0.013392454798591377,0.2735590984536351,0.0,0.1607480018270672,0.30447843263248175,0.0,0.0,0.14678330910872942,0.21360167740814748,0.1994188366591189,0.13571773970232565,0.0,0.001486712506968965
71,120254,-20.000543646956952,1.0,0.08696441032982123,0.2868645535345989,0.0,0.21599298586241397,0.35132510008846823,0.027707007894716904,0.042496982411099185,0.0863836342815122,0.12910478331099695,0.17147185554559496,0.19014324366130278,0.0,0.0009690096362624939
72,120403,-19.33298662628378,1.0,0.025862378224709714,0.3019354077708375,0.014019394357494601,0.048285437266072456,0.503252814159263,0.0,0.0,0.10915420480658135,0.13322625213455047,0.19332282263815428,0.06104390626145075,0.0,0.0017768301350390904
73,120537,-19.838679371632647,1.0,0.029343886429388493,0.32291908794520485,0.004973273988643999,0.15639653928316058,0.27857718321685104,0.0,0.0,0.0834928180580413,0.2713594904035304,0.2725175110784475,0.09405299724312977,0.0,0.0016143015156497565
74,120838,-17.398600317255788,1.0,0.014331732202855444,0.0,0.0,0.0473647823469192,0.1793991677160434,0.0,0.0,0.3281453287065791,0.0022208800329722718,0.48721279840760645,0.0,0.0,0.020144628099173553
75,120865,-19.75671107025055,1.0,0.0065551224070065596,0.2821903779549488,0.04490702705263335,0.14591900158879975,0.2902594408599545,0.0,0.0,0.054141806866944586,0.09772734054541962,0.16264827435650453,0.12746021512530611,0.0,0.0016624643262863317
76,121150,-21.622192032591833,1.0,0.0690830355130558,0.25091921826201746,0.005217489294568402,0.12929746611288193,0.2884526224282817,0.00992626935831804,0.04891818796484111,0.1853923178466789,0.16929875398435237,0.20699636176309605,0.09101548665443189,0.0,0.0003307272746988213
77,121257,-19.413723926572196,1.0,0.02268437180674522,0.2325685990760374,0.0,0.0,0.43014233909831684,0.008670557779699025,0.010602507688584745,0.04790539408203534,0.30008710471971495,0.20259209663164907,0.0,0.0,0.0016175104105723235
78,121309,-20.505166612922892,1.0,0.02007747089277074,0.26374905958380496,0.004263656704533468,0.16018572056488692,0.3345235587367779,0.0035975431340680175,0.0,0.09345567336754139,0.2526573239106068,0.19465611174749348,0.10522620265677239,0.0,0.0005155392110531607
79,121345,-20.56958299267305,1.0,0.11200886242793924,0.14797061692388866,0.014890124973473072,0.1295857515833413,0.3828502674109133,0.017212813139445008,0.008474988756475978,0.1016823427026122,0.1302379733231574,0.18365980114051192,0.1758818135268842,0.0,0.0009843620662654646
80,122436,-21.47944621506954,1.0,0.020432653361013242,0.3043079555249282,0.0,0.1528673978367332,0.3998554797790504,0.01368081553473562,0.02295581656085079,0.10046207586339491,0.12708382388839323,0.18375454461008706,0.15220744376348802,0.0,0.00028010947229212203
81,122454,-18.425876866546492,1.0,0.0003299220275476975,0.3302776092609377,0.0,0.07088420950946137,0.290943488579683,0.0,0.043445881174226805,0.03188855583626788,0.10692029763453824,0.45882497214138396,0.06797680463390003,0.0,0.005404832556167867
82,122506,-19.247743213870283,1.0,0.08049345482546201,0.29002759240246406,0.013513860369609857,0.10547356262833676,0.4643480492813142,0.0,0.01659394250513347,0.043012063655030804,0.06115246406570842,0.26200590349075975,0.09018223819301849,0.000654517453798768,0.004817927170868348
83,122728,-19.90594911896499,1.0,0.0054965074994299335,0.3753587901508557,0.0,0.15843923165167353,0.29270089340611377,0.0012731621130306259,0.0,0.16719340011823058,0.1978867134125483,0.14115611006357895,0.15555788045417554,0.0,0.0011782430657498262
84,123165,-19.216081585115557,1.0,0.05692067716389921,0.19026050366841227,0.0,0.19420957032647007,0.43843873200586303,0.0009686347757781208,0.0581932531838252,0.029446488053909266,0.20407334267733965,0.15534132175022328,0.11353822755306146,0.0,0.0020128961823206305
85,123280,-15.595845189361,1.0,0.070230462533961,0.0,0.0,0.0034863692450860908,0.17783305769368976,0.12107712894442066,0.0,0.053868606197039245,0.01501221000028009,0.409068120880197,0.002965270273409774,0.0,0.04178272980501393
86,123457,-18.99012408520455,1.0,0.024293244330417876,0.33375633549822176,0.0,0.15352759183730427,0.3392095163969533,0.0,0.013864636949559462,0.0586202012009047,0.29765963037307647,0.2053184779339186,0.08532750847114667,0.0,0.002050020500205002
87,123554,-20.662810158060957,1.0,0.06003973603313664,0.3407109204771582,0.0,0.16337385627665185,0.4047956084423645,0.0,0.0,0.0880532010672402,0.18518582454238722,0.21284744552276064,0.1091179130360495,0.0,0.0005951281577705268
88,123651,-19.344847920211695,1.0,0.0,0.47568060424818176,0.0,0.2079920298627459,0.3260395165686063,0.0,0.0,0.035017776937618726,0.19276402659687195,0.3467723136544714,0.09940636624243157,0.0,0.0009059181703423183
89,123952,-19.535540483795483,1.0,8.328405693298133e-05,0.1678631809512705,0.011210034063179287,0.04205012034546227,0.37665214747940806,0.0,0.0,0.20643952328205814,0.02702900783702976,0.3465782745209085,0.043301046880595655,0.0,0.004893275963890998
90,124292,-18.730189960340585,1.0,0.10087040559460504,0.06451885488250672,0.0,0.15257852992571078,0.31402116007987135,0.0,0.0,0.069101648173812,0.08967220930411104,0.2694865458614087,0.24846257216454293,0.0,0.0031190434933287127
91,124487,-17.872835311931755,1.0,0.04833654678678226,0.0593541154989024,0.0,0.005369570717189383,0.3633903190982845,0.0,0.0,0.045533319348132505,0.11205337711172604,0.18175880006976886,0.018874521321145782,0.0,0.008794939052615337
92,125727,-19.32931362334212,1.0,0.03840372084455062,0.3720199445374712,0.0,0.272502555737693,0.3793269959809468,0.005255825430351466,0.002137341971376033,0.07123624130530506,0.16171708450783542,0.1670048312619007,0.21332167954228454,0.0,0.0012790924005227594
93,125763,-19.592517109284824,1.0,0.1724571304095981,0.3223279653325837,0.027668429309882777,0.13996197447708103,0.404117847227078,0.013948367061060734,0.0,0.08462934812823679,0.1942416417680906,0.1820096433327889,0.12105315248274504,0.0,0.0011542012927054479
94,125897,-19.879713035409086,1.0,0.008045193116406271,0.27429619202642974,0.0,0.04842892604901502,0.4595990307999956,0.0,0.0,0.11691914412061902,0.11140914905722066,0.1821166139567904,0.04291263920700442,0.0,0.0016438060847772777
95,126076,-17.256376559662954,1.0,0.0004971816734459084,0.2339252801871622,0.0,0.0,0.5687920751904025,0.0,0.024460524510424717,0.024109723915505744,0.21034800361337463,0.1591436096538839,0.0,0.0010908085246971757,0.006140201262152482
96,126401,-16.415160554604217,1.0,0.0,0.3814958420881511,0.0,0.0629927046765408,0.34525026962690514,0.0,0.022011474003383047,0.1635526191407173,0.11467844574591048,0.1663760031338309,0.0932351397261765,0.0314451930499995,0.002702702702702703
97,126669,-21.907989345445515,1.0,0.004100843247511581,0.2725300589381372,0.0,0.11984325111674388,0.22211008773510055,0.0,0.024617086396779123,0.06902951107659311,0.2754175142064116,0.2945634664340673,0.114262331911817,0.0,0.00020641161860546957
98,126678,-20.23005442829164,1.0,0.08198155692097182,0.1650292333790027,0.0,0.12872800887075128,0.39229882570326124,0.010166210537235041,0.015980786008627287,0.11662240945329418,0.1855934563563123,0.18337324364381624,0.09596506829745378,0.0,0.0009607712224592487
99,126872,-16.858845505848468,1.0,0.03623992585042367,0.0,0.0,0.0,0.2777229508907386,0.0,0.0,0.24075900602603398,0.24075900602603398,0.24075900602603398,0.0,0.0,0.0033134526176275677
100,127653,-19.956759189096683,1.0,0.010237985144977332,0.2482811507607504,0.0,0.04792479690428588,0.39967173119358224,0.0,0.0,0.20494975179654404,0.12143403782145583,0.2083117486470808,0.05829593732741425,0.0,0.002852446335331657
101,127714,-20.76254463371411,1.0,0.014432036913395887,0.1512541962084518,0.0,0.02594990728730115,0.29159497287439945,0.0,0.0,0.17767116893905496,0.029717619817063314,0.4399786607091541,0.03523371046359619,0.0,0.0017509940539160254
102,127787,-16.63248800387236,1.0,0.0,0.019316486215967398,0.0,0.04397689937597551,0.24327298988425625,0.014982065780692088,0.002539063657318251,0.21748540732221142,0.12780324587541977,0.3170877115800724,0.03170494983485475,0.0,0.0030464584920030465
103,128498,-19.925342093323227,1.0,0.3171560608887133,0.0,0.0,0.09497212080225059,0.3379766663348442,0.0,0.0,0.06401322774298876,0.17362133552990386,0.3524115366327071,0.05210296903811662,0.019874264721439473,0.001315068493150685
104,128586,-16.011196536131923,10.452663235119472,0.0,0.16506523940766235,0.0,0.8167646888525741,0.5604509397932236,0.0,0.011769273262341307,0.019079604066111738,0.14006336823322052,0.25651632359594023,0.7970323593569867,0.0018628949088820843,0.2653708578732729
105,128744,-20.76346219308072,1.0,0.002080675146471521,0.4354800857911911,0.0,0.15040599803684288,0.40977333902009483,0.003142683974556504,0.0,0.054413328245178326,0.1690335430496687,0.2430070179806419,0.09101947443712285,0.0,0.00044879483112160017
106,128902,-19.814627037296713,1.0,0.03482241386241511,0.2979316691208986,0.0,0.22050864390906286,0.33915152561905454,0.013925842987720899,0.006406810903043197,0.127174377520923,0.13931649764974413,0.22118163450357267,0.15284331081594152,0.0,0.0010470169893322797
107,129154,-22.001013796211247,1.0,0.0,0.23774729665813124,0.0,0.009951282762220084,0.6323217588439646,0.0,0.0,0.01873651591016587,0.1303233082706767,0.19338884086572178,0.025229576109471075,0.0,0.0004338914074539552
108,129525,-21.17412173497559,1.0,0.007841187836875827,0.4491630354187661,0.030487320063237892,0.2509665948614591,0.4831245435130313,0.017042796520066936,0.0,0.020223181679502232,0.12232648872534971,0.15941495705555506,0.19786803250649485,0.0,0.0003225431203138715
109,129534,-19.620436201063086,1.0,0.0,0.47275384074281196,0.0,0.0,0.30751573728088183,0.0,0.0,0.034601236456314036,0.053804475699952836,0.5038281436234171,0.0,0.0,0.0040600055050922105
110,129774,-18.705108956921986,1.0,0.023998869735957825,0.4019425898126379,0.0,0.20757505660669048,0.1628664523386361,0.0,0.0,0.07752392452114637,0.263884466274671,0.22893001895100165,0.26386523322618394,0.0,0.002813163481953291
111,129941,-21.048867788557484,1.0,0.003957608508360201,0.45643517328682426,0.0,0.17422902430885445,0.34398523350666166,0.013541911543978569,0.0,0.10675982229761204,0.15344793518048802,0.19472474540955584,0.16773340689629226,0.0,0.00034687866070717756
112,130253,-21.027192001413937,1.0,0.003018884649624541,0.3463962979877829,0.037876187248386886,0.19685383213374522,0.3541917099101571,0.0,0.03120949181850161,0.07547646449118063,0.21152492825295652,0.16103247640813018,0.16597380731266337,0.0,0.00026350229686168767
113,130314,-20.442016812259677,1.0,0.011446527920873686,0.1860524417885844,0.20508705955079334,0.053392231609313834,0.39485885019575523,0.0,0.16702812693179478,0.0785338965588296,0.08113795590356482,0.14284720791263136,0.11568359777457243,0.0,0.0010938525486764385
114,130448,-21.588233796324122,1.0,0.0453673222680755,0.0758123602065876,0.0,0.0,0.5184678375712777,0.0,0.0,0.00888920144547075,0.08745573588644534,0.38473944166463386,0.0,0.0,0.0010507880910683013
115,130590,-20.168497283389506,1.0,0.058759762165766755,0.2622014268687715,0.0,0.14592930370497786,0.37120722116391514,0.013221516564146803,0.010726001529970329,0.06262420936972607,0.16529229382874747,0.19972877052314975,0.10440781044202778,0.0,0.0009547062321970764
116,130697,-20.585773636814512,1.0,0.00448789133310664,0.28209908395337097,0.004330157250576046,0.20592858212912477,0.4571506249519466,0.0436376491439161,0.0,0.06777413430541916,0.08033896182438885,0.12936572668250348,0.2217329030918258,0.0,0.0006470109210981337
117,130989,-19.5313839399016,1.0,1.1200385458181943,0.0,0.0013769817915364076,0.07846208744208949,0.31977640307964555,0.0,0.0,0.15449604654496818,0.23848298709861912,0.18687106228215739,0.09177430033317666,0.0,0.0015117739001204293
